image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Organic\kitchen_waste\ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176733986.jpg,organic,ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176733986.jpg,122.77,True,1600,1157,3
data\raw\Organic\kitchen_waste\ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176734460.jpg,organic,ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176734460.jpg,42.7,True,800,534,3
data\raw\Organic\kitchen_waste\scandinavian-kitchen.jpg,organic,scandinavian-kitchen.jpg,97.53,True,640,456,3
data\raw\Organic\kitchen_waste\science-stories-27b.png,organic,science-stories-27b.png,189.32,True,458,422,3
data\raw\Organic\kitchen_waste\Screen_Shot_2022-11-07_at_11.19.24_PM_480x480.png,organic,Screen_Shot_2022-11-07_at_11.19.24_PM_480x480.png,471.75,True,480,478,3
data\raw\Organic\kitchen_waste\shutterstock_1140138707.png,organic,shutterstock_1140138707.png,415.77,True,1200,627,3
data\raw\Organic\kitchen_waste\shutterstock_574145911-2.png,organic,shutterstock_574145911-2.png,813.96,True,800,450,3
data\raw\Organic\kitchen_waste\Start-up-upcycles-liquid-food-waste-into-plant-based-cheese.jpg,organic,Start-up-upcycles-liquid-food-waste-into-plant-based-cheese.jpg,199.07,True,750,500,3
data\raw\Organic\kitchen_waste\sustainability-12-01976-g001.png,organic,sustainability-12-01976-g001.png,51.8,True,3745,2252,3
data\raw\Organic\kitchen_waste\sustainability-waste-reducing-food-loss-article-header-fw.jpg,organic,sustainability-waste-reducing-food-loss-article-header-fw.jpg,128.46,True,1920,600,3
data\raw\Organic\kitchen_waste\te-Vegan-Meal-Plan-Digital-Recipe-Book-Plant-based-recipes-zero-waste-living.png,organic,te-Vegan-Meal-Plan-Digital-Recipe-Book-Plant-based-recipes-zero-waste-living.png,988.6,True,1200,628,3
data\raw\Organic\kitchen_waste\Trashed_vegetables_in_Luxembourg.jpeg,organic,Trashed_vegetables_in_Luxembourg.jpeg,766.59,True,2048,1536,3
data\raw\Organic\kitchen_waste\Untitled-design-5-2-770x433.jpg,organic,Untitled-design-5-2-770x433.jpg,48.04,True,770,433,3
data\raw\Organic\kitchen_waste\vegan-plant-based-news-food-waste-livekindly.jpeg,organic,vegan-plant-based-news-food-waste-livekindly.jpeg,157.3,True,1000,562,3
data\raw\Organic\kitchen_waste\vegan-plant-based-protein-food-waste-solution-header.png,organic,vegan-plant-based-protein-food-waste-solution-header.png,725.37,True,1500,786,3
data\raw\Organic\kitchen_waste\vegan20books20indybest20copy.jpg,organic,vegan20books20indybest20copy.jpg,747.9,True,2048,1536,3
data\raw\Organic\kitchen_waste\vegetable-waste-infographics.jpg,organic,vegetable-waste-infographics.jpg,280.68,True,900,1273,3
data\raw\Organic\kitchen_waste\vermicomposting-1536x1028-1.jpg,organic,vermicomposting-1536x1028-1.jpg,428.95,True,1536,1028,3
data\raw\Organic\kitchen_waste\vg2c00050_0006.jpeg,organic,vg2c00050_0006.jpeg,125.15,True,996,548,3
data\raw\Organic\kitchen_waste\waste-machine-759.jpg,organic,waste-machine-759.jpg,53.71,True,759,422,3
data\raw\Organic\kitchen_waste\waste-segregation.jpg,organic,waste-segregation.jpg,36.25,True,640,480,3
data\raw\Organic\kitchen_waste\waste20ryc.png,organic,waste20ryc.png,557.44,True,584,417,3
data\raw\Organic\kitchen_waste\which-diet-least-food-waste-lead-image.jpg,organic,which-diet-least-food-waste-lead-image.jpg,101.53,True,1024,768,3
data\raw\Organic\kitchen_waste\YMXAVDT77NLGDJWI7GD4ZTHA6E.jpg,organic,YMXAVDT77NLGDJWI7GD4ZTHA6E.jpg,5892.79,True,5472,3648,3
data\raw\Organic\kitchen_waste\Zero-Waste-Dishes_825_432_int.png,organic,Zero-Waste-Dishes_825_432_int.png,716.26,True,825,432,3
data\raw\Organic\yard_trimmings\1651988918799_a-gardener-collecting-garden-waste.jpg,organic,1651988918799_a-gardener-collecting-garden-waste.jpg,164.6,True,1200,675,3
data\raw\Organic\yard_trimmings\20a.jpg,organic,20a.jpg,103.18,True,1000,295,3
data\raw\Organic\yard_trimmings\21234793-standard.jpg,organic,21234793-standard.jpg,161.27,True,665,498,3
data\raw\Organic\yard_trimmings\5ef29252e080f.image.jpg,organic,5ef29252e080f.image.jpg,467.32,True,1767,1173,3
data\raw\Organic\yard_trimmings\633feb24edb9f162ad4fae10-leaf-bag-garden-lawn-yard-waste-grass.jpg,organic,633feb24edb9f162ad4fae10-leaf-bag-garden-lawn-yard-waste-grass.jpg,464.15,True,1307,1500,3
data\raw\Organic\yard_trimmings\6397f71debd6337c8620d1f6-30-gallon-kraft-lawn-and-leaf-bags-10.jpg,organic,6397f71debd6337c8620d1f6-30-gallon-kraft-lawn-and-leaf-bags-10.jpg,272.34,True,1261,1500,3
data\raw\Organic\yard_trimmings\81N-ONuWifL._AC_UF10001000_QL80_.jpg,organic,81N-ONuWifL._AC_UF10001000_QL80_.jpg,109.53,True,1000,968,3
data\raw\Organic\yard_trimmings\81Qdib204pL._AC_UF8941000_QL80_.jpg,organic,81Qdib204pL._AC_UF8941000_QL80_.jpg,199.68,True,894,889,3
data\raw\Organic\yard_trimmings\82eaad00-a41b-4dd1-b948-b5b096341d04-012489.jpg,organic,82eaad00-a41b-4dd1-b948-b5b096341d04-012489.jpg,568.4,True,3129,2086,3
data\raw\Organic\yard_trimmings\A1IUzTG2TJL._AC_UF8941000_QL80_.jpg,organic,A1IUzTG2TJL._AC_UF8941000_QL80_.jpg,253.08,True,894,797,3
data\raw\Organic\yard_trimmings\accectable-bags.webp,organic,accectable-bags.webp,52.94,True,850,668,3
data\raw\Organic\yard_trimmings\adding_leaves_to_compost_bin.jpg,organic,adding_leaves_to_compost_bin.jpg,59.25,True,250,337,3
data\raw\Organic\yard_trimmings\AdobeStock_316707406_adobespark-1024x623.jpeg,organic,AdobeStock_316707406_adobespark-1024x623.jpeg,157.03,True,1024,623,3
data\raw\Organic\yard_trimmings\adult-male-hand-holding-compost-consisting-household-waste-dry-leaves-grass-clippings-224470893.jpg,organic,adult-male-hand-holding-compost-consisting-household-waste-dry-leaves-grass-clippings-224470893.jpg,325.4,True,1600,1290,3
data\raw\Organic\yard_trimmings\bag-of-leaves.jpg,organic,bag-of-leaves.jpg,116.58,True,1200,629,3
data\raw\Organic\yard_trimmings\Banner_YardWaste.jpg,organic,Banner_YardWaste.jpg,587.93,True,1088,332,3
data\raw\Organic\yard_trimmings\bmw1dcc842511.jpg,organic,bmw1dcc842511.jpg,989.65,True,3024,4032,3
data\raw\Organic\yard_trimmings\Bring-yard-waste-containr-to-curb2-scaled.jpeg,organic,Bring-yard-waste-containr-to-curb2-scaled.jpeg,1318.5,True,2560,2118,3
data\raw\Organic\yard_trimmings\Can-You-Put-Yard-Waste-In-Trash.jpg,organic,Can-You-Put-Yard-Waste-In-Trash.jpg,179.05,True,1080,1080,3
data\raw\Organic\yard_trimmings\Carson-City-Green-Waste-Composting-Yes-and-No-Materials.png,organic,Carson-City-Green-Waste-Composting-Yes-and-No-Materials.png,604.55,True,812,1462,3
data\raw\Organic\yard_trimmings\Compost-bin.shutterstock_156179246.jpg,organic,Compost-bin.shutterstock_156179246.jpg,8693.88,True,3888,2592,3
data\raw\Organic\yard_trimmings\compost-yard-waste-featured.jpg,organic,compost-yard-waste-featured.jpg,200.44,True,875,460,3
data\raw\Organic\yard_trimmings\Composted-Mixed-Yard-Waste-Organic-Garden-Mulch.jpg,organic,Composted-Mixed-Yard-Waste-Organic-Garden-Mulch.jpg,132.63,True,1000,719,3
data\raw\Organic\yard_trimmings\composting-grass-clippings.jpg,organic,composting-grass-clippings.jpg,136.93,True,837,444,3
data\raw\Organic\yard_trimmings\composting-yard-waste.jpg,organic,composting-yard-waste.jpg,249.9,True,875,583,3
data\raw\Organic\yard_trimmings\compostPile_lg.jpg,organic,compostPile_lg.jpg,477.26,True,1000,750,3
data\raw\Organic\yard_trimmings\curb-it-recycling-st-johns-newfoundland-yard-waste.jpg,organic,curb-it-recycling-st-johns-newfoundland-yard-waste.jpg,275.35,True,1920,1280,3
data\raw\Organic\yard_trimmings\depositphotos_24939463-stock-photo-garden-waste-recycling-ii.jpg,organic,depositphotos_24939463-stock-photo-garden-waste-recycling-ii.jpg,126.43,True,1024,697,3
data\raw\Organic\yard_trimmings\depositphotos_29706517-stock-photo-garden-work.jpg,organic,depositphotos_29706517-stock-photo-garden-work.jpg,75.15,True,600,400,3
data\raw\Organic\yard_trimmings\depositphotos_66088493-stock-photo-garbage-bags-on-green-yard.jpg,organic,depositphotos_66088493-stock-photo-garbage-bags-on-green-yard.jpg,78.92,True,600,398,3
data\raw\Organic\yard_trimmings\Dispose-of-Yard-Waste.jpg,organic,Dispose-of-Yard-Waste.jpg,155.31,True,1300,1000,3
data\raw\Organic\yard_trimmings\Dont-trash-natural-areas-2.png,organic,Dont-trash-natural-areas-2.png,1082.77,True,940,788,3
data\raw\Organic\yard_trimmings\dsc_0103.jpg,organic,dsc_0103.jpg,7137.6,True,6000,4000,3
data\raw\Organic\yard_trimmings\ed-manicured-shaped-pruning-flooring-woody-plant-landscape-architect-1135582.jpg,organic,ed-manicured-shaped-pruning-flooring-woody-plant-landscape-architect-1135582.jpg,3661.62,True,3776,2520,3
data\raw\Organic\yard_trimmings\excessive-lawn-clippings.JPG.jpg,organic,excessive-lawn-clippings.JPG.jpg,374.81,True,1600,1200,3
data\raw\Organic\yard_trimmings\FI-58.jpg.webp,organic,FI-58.jpg.webp,90.7,True,1200,500,3
data\raw\Organic\yard_trimmings\FUF5hW_XsAAriOa.jpg,organic,FUF5hW_XsAAriOa.jpg,109.66,True,1024,512,3
data\raw\Organic\yard_trimmings\garden-clearance-3.jpg,organic,garden-clearance-3.jpg,46.62,True,500,318,3
data\raw\Organic\yard_trimmings\garden-waste-Biogreen-640w.jpg,organic,garden-waste-Biogreen-640w.jpg,49.8,True,640,427,3
data\raw\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2409.jpg,organic,garden-worker-trimming-trees-with-scissors-yard_732190-2409.jpg,67.8,True,626,417,3
data\raw\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2412.jpg,organic,garden-worker-trimming-trees-with-scissors-yard_732190-2412.jpg,94.15,True,626,417,3
data\raw\Organic\yard_trimmings\garden-worker-trimming-trees-with-scissors-yard_732190-2450.jpg,organic,garden-worker-trimming-trees-with-scissors-yard_732190-2450.jpg,84.68,True,626,417,3
data\raw\Organic\yard_trimmings\garden-yard-waste-garden-yard-waste-illustration-108766665.jpg,organic,garden-yard-waste-garden-yard-waste-illustration-108766665.jpg,102.66,True,1600,1690,3
data\raw\Organic\yard_trimmings\ghows-OH-87fd5305-18d9-4f81-8846-5a19428471c8-76bdaf05.jpeg,organic,ghows-OH-87fd5305-18d9-4f81-8846-5a19428471c8-76bdaf05.jpeg,84.45,True,700,467,3
data\raw\Organic\yard_trimmings\grass-clippings-as-mulch_featured.jpg,organic,grass-clippings-as-mulch_featured.jpg,177.33,True,1200,750,3
data\raw\Organic\yard_trimmings\Grass-clippings.jpg,organic,Grass-clippings.jpg,71.96,True,722,433,3
data\raw\Organic\yard_trimmings\grass-clippings.jpg.webp,organic,grass-clippings.jpg.webp,120.36,True,847,567,3
data\raw\Organic\yard_trimmings\grass-clippings_0.jpg,organic,grass-clippings_0.jpg,732.55,True,1600,1024,3
data\raw\Organic\yard_trimmings\grass-mulch.jpg,organic,grass-mulch.jpg,544.54,True,1596,1203,3
data\raw\Organic\yard_trimmings\Grasscycling_545px5B35D.jpg,organic,Grasscycling_545px5B35D.jpg,390.42,True,545,363,3
data\raw\Organic\yard_trimmings\grass_mowing722x550-1.jpg,organic,grass_mowing722x550-1.jpg,286.86,True,722,550,3
data\raw\Organic\yard_trimmings\How-To-Dispose-of-Yard-Waste-6.jpg,organic,How-To-Dispose-of-Yard-Waste-6.jpg,2678.33,True,1125,1500,3
data\raw\Organic\yard_trimmings\How-To-Dispose-of-Yard-Waste-9.jpg,organic,How-To-Dispose-of-Yard-Waste-9.jpg,3293.95,True,1125,1500,3
data\raw\Organic\yard_trimmings\how-to-use-grass-clippings.jpg,organic,how-to-use-grass-clippings.jpg,74.38,True,650,471,3
data\raw\Organic\yard_trimmings\image-asset.jpeg,organic,image-asset.jpeg,2580.02,True,2500,1613,3
data\raw\Organic\yard_trimmings\IMG_4398.jpg,organic,IMG_4398.jpg,139.72,True,800,533,3
data\raw\Organic\yard_trimmings\in-gardens-and-squares-full-recirculation-of-mother-natures-products-2R1E55N.jpg,organic,in-gardens-and-squares-full-recirculation-of-mother-natures-products-2R1E55N.jpg,259.89,True,1300,957,3
data\raw\Organic\yard_trimmings\iStock-leaves-rack-fall-sized.jpg,organic,iStock-leaves-rack-fall-sized.jpg,854.09,True,1070,490,3
data\raw\Organic\yard_trimmings\kid-working-hard-in-her-front-yard-spreading-grass-seed-while-her_t20_WgVx4m.jpg,organic,kid-working-hard-in-her-front-yard-spreading-grass-seed-while-her_t20_WgVx4m.jpg,925.07,True,2048,1232,3
data\raw\Organic\yard_trimmings\Kraft-Paper-Lawn-and-Leaf-Bag-Collect-Leaves-and-Yard-Waste.webp,organic,Kraft-Paper-Lawn-and-Leaf-Bag-Collect-Leaves-and-Yard-Waste.webp,84.56,True,550,550,3
data\raw\Organic\yard_trimmings\landscape1.jpg,organic,landscape1.jpg,54.39,True,640,360,3
data\raw\Organic\yard_trimmings\lawn-clippings-.jpg,organic,lawn-clippings-.jpg,86.58,True,700,467,3
data\raw\Organic\yard_trimmings\lawn-clippings-mulch.jpg,organic,lawn-clippings-mulch.jpg,118.98,True,1200,800,3
data\raw\Organic\yard_trimmings\lawn-mower-grass-yard-trimmings---getty-images.jpg,organic,lawn-mower-grass-yard-trimmings---getty-images.jpg,251.25,True,1000,666,3
data\raw\Organic\yard_trimmings\lawn-mower-green-grass.jpg,organic,lawn-mower-green-grass.jpg,587.19,True,1024,512,3
data\raw\Organic\yard_trimmings\Lawn-Trimming-Edging-Differneces.jpg,organic,Lawn-Trimming-Edging-Differneces.jpg,265.08,True,780,393,3
data\raw\Organic\yard_trimmings\Leaf-Bags.jpg,organic,Leaf-Bags.jpg,642.79,True,900,598,3
data\raw\Organic\yard_trimmings\Leaf-pile-2-e1509567633308.jpg,organic,Leaf-pile-2-e1509567633308.jpg,253.45,True,1995,1075,3
data\raw\Organic\yard_trimmings\leaf-yard-waste.jpg,organic,leaf-yard-waste.jpg,3229.11,True,3264,2448,3
data\raw\Organic\yard_trimmings\leaves-branches-clippings-and-yard-waste-in-clear-bags-and-blue-barrels-BAJ6R7.jpg,organic,leaves-branches-clippings-and-yard-waste-in-clear-bags-and-blue-barrels-BAJ6R7.jpg,408.55,True,1300,1055,3
data\raw\Organic\yard_trimmings\LYWSmall.jpg,organic,LYWSmall.jpg,119.02,True,618,480,3
data\raw\Organic\yard_trimmings\maxresdefault.jpg,organic,maxresdefault.jpg,154.54,True,1280,720,3
data\raw\Organic\yard_trimmings\maxresdefault2.jpg,organic,maxresdefault2.jpg,220.52,True,1280,720,3
data\raw\Organic\yard_trimmings\MMRecycleYardLeavesAsMulch900x450min.jpg,organic,MMRecycleYardLeavesAsMulch900x450min.jpg,86.49,True,900,450,3
data\raw\Organic\yard_trimmings\MMRecycleYardWattleFence900x450min.jpg,organic,MMRecycleYardWattleFence900x450min.jpg,78.18,True,900,450,3
data\raw\Organic\yard_trimmings\n-a-garden-piled-full-with-foliage-and-greenery-ready-to-be-moved-1710077149.jpg,organic,n-a-garden-piled-full-with-foliage-and-greenery-ready-to-be-moved-1710077149.jpg,2452.38,True,1500,1086,3
data\raw\Organic\yard_trimmings\No20YW20in20Plastic20Postcard.png,organic,No20YW20in20Plastic20Postcard.png,599.4,True,1198,564,3
data\raw\Organic\yard_trimmings\paper-sacks-full-or-grass-and-yard-clippings-left-at-the-curb-for-JCR0H8.jpg,organic,paper-sacks-full-or-grass-and-yard-clippings-left-at-the-curb-for-JCR0H8.jpg,279.81,True,1300,1065,3
data\raw\Organic\yard_trimmings\pile-pruned-debris-shrub-trimmings-piled-neighborhood-sidewalk-yard-garden-trimmings-187559803.jpg,organic,pile-pruned-debris-shrub-trimmings-piled-neighborhood-sidewalk-yard-garden-trimmings-187559803.jpg,141.68,True,800,672,3
data\raw\Organic\yard_trimmings\r0_0_5600_3733_w5600_h3733_fmax.jpg,organic,r0_0_5600_3733_w5600_h3733_fmax.jpg,3656.7,True,5600,3733,3
data\raw\Organic\yard_trimmings\raking-feature.jpg,organic,raking-feature.jpg,91.24,True,1000,667,3
data\raw\Organic\yard_trimmings\raking-up-grass-cuttings-in-spring-during-yard-maintenance-with-a-GT8C20.jpg,organic,raking-up-grass-cuttings-in-spring-during-yard-maintenance-with-a-GT8C20.jpg,278.25,True,1300,956,3
data\raw\Organic\yard_trimmings\rc_yard_waste_site.jpg,organic,rc_yard_waste_site.jpg,187.54,True,1000,750,3
data\raw\Organic\yard_trimmings\reusing-garden-waste.jpg,organic,reusing-garden-waste.jpg,218.6,True,800,537,3
data\raw\Organic\yard_trimmings\round-lidded-plastic-garbage-cans-awaiting-curbside-collection-on-2085653041.jpg,organic,round-lidded-plastic-garbage-cans-awaiting-curbside-collection-on-2085653041.jpg,780.9,True,1500,1225,3
data\raw\Organic\yard_trimmings\rsz_shutterstock_1129173176.jpg,organic,rsz_shutterstock_1129173176.jpg,92.51,True,1200,800,3
data\raw\Organic\yard_trimmings\rsz_shutterstock_656785330.jpg,organic,rsz_shutterstock_656785330.jpg,92.88,True,1200,797,3
data\raw\Organic\yard_trimmings\Ryan-and-Model-at-compost-b.jpg,organic,Ryan-and-Model-at-compost-b.jpg,141.02,True,300,321,3
data\raw\Organic\yard_trimmings\sidential-lawns-gardens-grass-clippings-leaves-branches-silhouette-210345973.jpg,organic,sidential-lawns-gardens-grass-clippings-leaves-branches-silhouette-210345973.jpg,88.7,True,1600,1690,3
data\raw\Organic\yard_trimmings\stock-photo-freshly-raked-backyard-with-rake-leaves-and-recycling-yard-waste-paper-bag-31652473.jpg,organic,stock-photo-freshly-raked-backyard-with-rake-leaves-and-recycling-yard-waste-paper-bag-31652473.jpg,1064.32,True,1500,1101,3
data\raw\Organic\yard_trimmings\stock-photo-row-of-recycling-yard-waste-paper-bags-121844143.jpg,organic,stock-photo-row-of-recycling-yard-waste-paper-bags-121844143.jpg,781.54,True,1500,1278,3
data\raw\Organic\yard_trimmings\stock-photo-wheelbarrow-full-with-garden-weeds-and-tools-in-a-garden-399197368.jpg,organic,stock-photo-wheelbarrow-full-with-garden-weeds-and-tools-in-a-garden-399197368.jpg,1114.59,True,1500,1105,3
data\raw\Organic\yard_trimmings\STORM-DRAIN_WOMAN-SWEEPING.jpg,organic,STORM-DRAIN_WOMAN-SWEEPING.jpg,5708.4,True,4000,3000,3
data\raw\Organic\yard_trimmings\th-black-bag-of-grass-clippings-grass-cuttings-in-a-black-plastic-1558537151.jpg,organic,th-black-bag-of-grass-clippings-grass-cuttings-in-a-black-plastic-1558537151.jpg,2010.82,True,1500,1101,3
data\raw\Organic\yard_trimmings\trash.jpg,organic,trash.jpg,707.1,True,1430,1078,3
data\raw\Organic\yard_trimmings\trim-hedges-man-front-house-trimming-electric-edger-44768144.jpg,organic,trim-hedges-man-front-house-trimming-electric-edger-44768144.jpg,98.97,True,800,537,3
data\raw\Organic\yard_trimmings\Trimming-hedges-AdobeStock_70569449-600x399.jpg,organic,Trimming-hedges-AdobeStock_70569449-600x399.jpg,55.27,True,600,399,3
data\raw\Organic\yard_trimmings\ukecwlgg6urz.jpg,organic,ukecwlgg6urz.jpg,2261.16,True,2340,4160,3
data\raw\Organic\yard_trimmings\Urban-plants-yard-waste.jpg,organic,Urban-plants-yard-waste.jpg,76.32,True,638,481,3
data\raw\Organic\yard_trimmings\ut-medium-brush-and-yard-waste-660x396.jpg__660.0x396.0_q85_crop_subsampling-2_upscale.jpg,organic,ut-medium-brush-and-yard-waste-660x396.jpg__660.0x396.0_q85_crop_subsampling-2_upscale.jpg,62.7,True,660,396,3
data\raw\Organic\yard_trimmings\wheelbarrow-with-garden-waste-in-a-rural-garden-at-a-half-timbered-EBNYYX.jpg,organic,wheelbarrow-with-garden-waste-in-a-rural-garden-at-a-half-timbered-EBNYYX.jpg,418.41,True,1300,955,3
data\raw\Organic\yard_trimmings\wn-and-leaf-bags-full-of-yard-waste-sit-on-street-curb-waiting-to-2214986939.jpg,organic,wn-and-leaf-bags-full-of-yard-waste-sit-on-street-curb-waiting-to-2214986939.jpg,416.99,True,1500,1101,3
data\raw\Organic\yard_trimmings\woman-operating-heavy-duty-leaf-blower-copy.jpg,organic,woman-operating-heavy-duty-leaf-blower-copy.jpg,130.49,True,1000,667,3
data\raw\Organic\yard_trimmings\yard-clippings-heaped-in-wheelbarrow-BJCHJC.jpg,organic,yard-clippings-heaped-in-wheelbarrow-BJCHJC.jpg,269.62,True,867,1390,3
data\raw\Organic\yard_trimmings\yard-trimmings.jpg,organic,yard-trimmings.jpg,670.37,True,1000,667,3
data\raw\Organic\yard_trimmings\Yard-Waste-101.jpg,organic,Yard-Waste-101.jpg,5426.46,True,4795,3720,3
data\raw\Organic\yard_trimmings\Yard-waste-1024x532.png,organic,Yard-waste-1024x532.png,1313.6,True,1024,532,3
data\raw\Organic\yard_trimmings\yard-waste-540x540.jpg,organic,yard-waste-540x540.jpg,63.5,True,540,540,3
data\raw\Organic\yard_trimmings\yard-waste-540x5402.jpg,organic,yard-waste-540x5402.jpg,81.18,True,540,540,3
data\raw\Organic\yard_trimmings\yard-waste-by-street-waiting-to-be-picked-up-FJ0XYB.jpg,organic,yard-waste-by-street-waiting-to-be-picked-up-FJ0XYB.jpg,201.49,True,870,1390,3
data\raw\Organic\yard_trimmings\yard-waste-disposal-1-1-.png,organic,yard-waste-disposal-1-1-.png,1077.88,True,800,533,3
data\raw\Organic\yard_trimmings\Yard-Waste-GettyImages-171242694.jpg,organic,Yard-Waste-GettyImages-171242694.jpg,137.9,True,1200,1200,3
data\raw\Organic\yard_trimmings\yard-waste-header.png,organic,yard-waste-header.png,14412.55,True,5230,1936,3
data\raw\Organic\yard_trimmings\yard-waste-in-trash.jpg,organic,yard-waste-in-trash.jpg,287.61,True,1600,1200,3
data\raw\Organic\yard_trimmings\yard-waste-paper-bag-AdobeStock_14631106-600x400.jpg,organic,yard-waste-paper-bag-AdobeStock_14631106-600x400.jpg,74.84,True,600,400,3
data\raw\Organic\yard_trimmings\yard-waste-pick-up.jpg,organic,yard-waste-pick-up.jpg,168.73,True,1440,420,3
data\raw\Organic\yard_trimmings\yard-waste-removal_1.jpg,organic,yard-waste-removal_1.jpg,245.35,True,1000,750,3
data\raw\Organic\yard_trimmings\yard-waste-set-out.jpg,organic,yard-waste-set-out.jpg,38.02,True,500,375,3
data\raw\Organic\yard_trimmings\yard-waste-TS_1.jpg,organic,yard-waste-TS_1.jpg,8067.18,True,3600,2410,3
data\raw\Organic\yard_trimmings\yard-waste.png,organic,yard-waste.png,2293.0,True,2593,1739,3
data\raw\Organic\yard_trimmings\Yard20Waste202.jpg,organic,Yard20Waste202.jpg,96.52,True,800,534,3
data\raw\Organic\yard_trimmings\Yardwaste-Recycling-1024x683.jpg,organic,Yardwaste-Recycling-1024x683.jpg,298.11,True,1024,683,3
data\raw\Organic\yard_trimmings\yardwaste.jpg,organic,yardwaste.jpg,323.19,True,820,586,3
data\raw\Organic\yard_trimmings\YardWaste.JPG.jpg,organic,YardWaste.JPG.jpg,1439.53,True,2048,1536,3
data\raw\Organic\yard_trimmings\YardWasteHeaderImage.jpg,organic,YardWasteHeaderImage.jpg,1151.98,True,2340,900,3
data\raw\Organic\yard_trimmings\Yard_and_garden_waste.JPG.jpg,organic,Yard_and_garden_waste.JPG.jpg,165.87,True,1273,710,3
data\raw\Organic\yard_trimmings\yard_waste.jpg,organic,yard_waste.jpg,593.63,True,2000,1004,3
data\raw\Organic\yard_trimmings\Yard_Waste_1.jpg,organic,Yard_Waste_1.jpg,347.62,True,999,600,3
data\raw\Organic\yard_trimmings\Yard_Waste_Collection_begins_2022_1200x1200_0.jpg,organic,Yard_Waste_Collection_begins_2022_1200x1200_0.jpg,819.82,True,1200,1200,3
data\raw\Organic\yard_trimmings\yard_waste_plants1.jpg,organic,yard_waste_plants1.jpg,353.32,True,1800,840,3
data\raw\Organic\yard_trimmings\ypark_002.jpg,organic,ypark_002.jpg,137.35,True,637,650,3
data\raw\Recyclable\cans_all_type\-can-massa-italy-august-condensed-white-background-company-american-76189952.jpg,recyclable,-can-massa-italy-august-condensed-white-background-company-american-76189952.jpg,44.31,True,600,900,3
data\raw\Recyclable\cans_all_type\-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.jpg,recyclable,-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.jpg,218.36,True,1500,1101,3
data\raw\Recyclable\cans_all_type\-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.jpg,recyclable,-drops-mock-up-labels-marks-showing-ice-chips-show-freshness-to-eye-89023184.jpg,154.21,True,1600,1690,3
data\raw\Recyclable\cans_all_type\-metallic-can-drink-beer-soda-water-juice-packaging-empty-mock-up-1376178530.jpg,recyclable,-metallic-can-drink-beer-soda-water-juice-packaging-empty-mock-up-1376178530.jpg,441.56,True,1500,1300,3
data\raw\Recyclable\cans_all_type\-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.jpg,recyclable,-of-soda-drinks-in-aluminum-cans-isolated-on-white-with-clipping-path-brands.jpg,72.27,True,1300,802,3
data\raw\Recyclable\cans_all_type\0-Intro-canned_foods.jpg,recyclable,0-Intro-canned_foods.jpg,190.79,True,780,504,3
data\raw\Recyclable\cans_all_type\012893089_1-b80c05baee89d6658162d41907fc5880-768x994.png,recyclable,012893089_1-b80c05baee89d6658162d41907fc5880-768x994.png,169.1,True,768,994,3
data\raw\Recyclable\cans_all_type\01_ref_aerosol_dekxr6_4x3.jpg,recyclable,01_ref_aerosol_dekxr6_4x3.jpg,1206.98,True,3072,2304,3
data\raw\Recyclable\cans_all_type\02-zero-waste-plastic_3x4.jpg,recyclable,02-zero-waste-plastic_3x4.jpg,500.03,True,2305,3072,3
data\raw\Recyclable\cans_all_type\1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.jpg,recyclable,1000_F_562159019_0bLwz2fRtqYGR6QWwwnF7icyENY6lt07.jpg,273.54,True,1000,667,3
data\raw\Recyclable\cans_all_type\12-oz-soda-can.png,recyclable,12-oz-soda-can.png,62.46,True,600,600,3
data\raw\Recyclable\cans_all_type\1292760.jpg,recyclable,1292760.jpg,72.67,True,250,386,3
data\raw\Recyclable\cans_all_type\1557087432-8976.jpg,recyclable,1557087432-8976.jpg,50.33,True,620,464,3
data\raw\Recyclable\cans_all_type\1665075294-can-packaging-options-white-text.jpg,recyclable,1665075294-can-packaging-options-white-text.jpg,204.93,True,1920,1000,3
data\raw\Recyclable\cans_all_type\1673984002-51RqVCsy9ML._SL500_.jpg,recyclable,1673984002-51RqVCsy9ML._SL500_.jpg,37.38,True,500,500,3
data\raw\Recyclable\cans_all_type\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,recyclable,200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,633.37,True,1200,801,3
data\raw\Recyclable\cans_all_type\20170221152145.png,recyclable,20170221152145.png,367.17,True,560,400,3
