image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Recyclable\glass_containers\tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084825.jpg,recyclable,tles-wooden-grating-laid-meadow-recycled-glass-containers-close-up-158084825.jpg,266.08,True,1200,1690,3
data\raw\Organic\egg_shells\catalysts-12-00246-ag.png,organic,catalysts-12-00246-ag.png,273.14,True,1100,560,3
data\raw\Recyclable\plastic_bottles\plass.jpg,recyclable,plass.jpg,44.04,True,628,628,3
data\raw\Hazardous\e-waste\Energiesparlampe_01_retouched.jpg,hazardous,Energiesparlampe_01_retouched.jpg,1063.92,True,3745,2667,3
data\raw\Non-Recyclable\diapers\dirty-baby-diapers-trash-disposing-footage-180485037_prevstill.jpeg,non-recyclable,dirty-baby-diapers-trash-disposing-footage-180485037_prevstill.jpeg,161.07,True,3840,2160,3
data\raw\Hazardous\pesticides\chlordiazinon1.jpg,hazardous,chlordiazinon1.jpg,39.1,True,368,270,3
data\raw\Organic\coffee_tea_bags\WildlandCoffee-2.jpg,organic,WildlandCoffee-2.jpg,44.1,True,750,562,3
data\raw\Non-Recyclable\ceramic_product\Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.jpg,non-recyclable,Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.jpg,513.51,True,1200,900,3
data\raw\Recyclable\cans_all_type\img_kaitori02.jpg,recyclable,img_kaitori02.jpg,115.35,True,600,450,3
data\raw\Organic\yard_trimmings\81N-ONuWifL._AC_UF10001000_QL80_.jpg,organic,81N-ONuWifL._AC_UF10001000_QL80_.jpg,109.53,True,1000,968,3
data\raw\Non-Recyclable\sanitary_napkin\main_initial-washroom-supplies-banner.jpg,non-recyclable,main_initial-washroom-supplies-banner.jpg,85.67,True,1200,400,3
data\raw\Hazardous\e-waste\ewaste-aspect-ratio-2000-1200-1024x614 - Copy.jpg,hazardous,ewaste-aspect-ratio-2000-1200-1024x614 - Copy.jpg,167.17,True,1024,614,3
data\raw\Hazardous\pesticides\aimco-products.jpg,hazardous,aimco-products.jpg,217.09,True,1757,800,3
data\raw\Recyclable\cans_all_type\pixnio-198357.jpeg,recyclable,pixnio-198357.jpeg,390.83,True,960,412,3
data\raw\Hazardous\e-waste\47-e-waste-a-growing-concern - Copy.jpg,hazardous,47-e-waste-a-growing-concern - Copy.jpg,115.95,True,1200,628,3
data\raw\Hazardous\e-waste\light-bulb-fluorescent.jpg,hazardous,light-bulb-fluorescent.jpg,53.46,True,667,1000,3
data\raw\Non-Recyclable\platics_bags_wrappers\62e7c92eab11b2a6d58c592e_Empty-candy-wrappers.png,non-recyclable,62e7c92eab11b2a6d58c592e_Empty-candy-wrappers.png,185.08,True,707,538,3
data\raw\Hazardous\e-waste\Dont-Trash-fluorescent-bulbs.png,hazardous,Dont-Trash-fluorescent-bulbs.png,210.92,True,269,341,3
data\raw\Recyclable\paper_products\segregated-paper-wastes-ready-to-recycling-DWRB4B.jpg,recyclable,segregated-paper-wastes-ready-to-recycling-DWRB4B.jpg,169.36,True,1300,956,3
data\raw\Non-Recyclable\platics_bags_wrappers\non-recyclable-plastic-food-bags-food-wrappers-that-cant-be-recycled-EWE9J4.jpg,non-recyclable,non-recyclable-plastic-food-bags-food-wrappers-that-cant-be-recycled-EWE9J4.jpg,264.2,True,1300,912,3
data\raw\Recyclable\paper_products\WPC26RS_Section20Photo201_Eng.jpg,recyclable,WPC26RS_Section20Photo201_Eng.jpg,53.7,True,1187,474,3
data\raw\Recyclable\plastic_bottles\drinks-cans-plastic-bottles-illustrations-set_74855-16864.jpg,recyclable,drinks-cans-plastic-bottles-illustrations-set_74855-16864.jpg,59.01,True,626,626,3
data\raw\Recyclable\cans_all_type\aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.jpg,recyclable,aluminium-drink-cans-waste-recycle-close-up-view-turin-italy-october-164013257.jpg,326.38,True,1200,1690,3
data\raw\Recyclable\glass_containers\1000006360930-1000006360929_01-750-1.jpg,recyclable,1000006360930-1000006360929_01-750-1.jpg,142.02,True,750,750,3
data\raw\Hazardous\e-waste\e-waste-process.jpg,hazardous,e-waste-process.jpg,108.1,True,2000,832,3
data\raw\Organic\egg_shells\maxresdefault.jpg,organic,maxresdefault.jpg,143.7,True,1280,720,3
data\raw\Hazardous\paints\m4_ss10_fig10.7.jpg,hazardous,m4_ss10_fig10.7.jpg,130.42,True,512,425,3
data\raw\Recyclable\cans_all_type\old-canned-soup.jpg,recyclable,old-canned-soup.jpg,51.67,True,600,610,3
data\raw\Hazardous\e-waste\e_waste_1572344183_725x725.jpg,hazardous,e_waste_1572344183_725x725.jpg,69.72,True,725,545,3
data\raw\Hazardous\e-waste\box1-img.png,hazardous,box1-img.png,178.14,True,668,425,3
data\raw\Non-Recyclable\stroform_product\StyrofoamContainers.jpg,non-recyclable,StyrofoamContainers.jpg,35.94,True,500,500,3
data\raw\Hazardous\e-waste\-1x-1 - Copy.jpg,hazardous,-1x-1 - Copy.jpg,182.36,True,2000,1332,3
data\raw\Recyclable\cans_all_type\recycle-aluminum-metal-crushed-can-waste-background_293060-5186.jpg,recyclable,recycle-aluminum-metal-crushed-can-waste-background_293060-5186.jpg,119.94,True,626,417,3
data\raw\Organic\food_scraps\household-food-waste-for-compositing-BE06K7.jpg,organic,household-food-waste-for-compositing-BE06K7.jpg,177.79,True,1300,960,3
data\raw\Hazardous\e-waste\ic-waste-old-products-china-cyclic-utilization-broken-energy-saving-47934966 - Copy.jpg,hazardous,ic-waste-old-products-china-cyclic-utilization-broken-energy-saving-47934966 - Copy.jpg,156.59,True,1600,1158,3
data\raw\Hazardous\paints\5350017_image_10_46.jpg,hazardous,5350017_image_10_46.jpg,37.57,True,599,351,3
data\raw\Organic\coffee_tea_bags\pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg,organic,pices-in-glass-armudu-with-coffee-beans-and-sugar-on-dark-background-2EW6TH7.jpg,95.16,True,867,1390,3
data\raw\Organic\food_scraps\dc-Cover-cgac7t839uh8gjfhkmi1avj642-20190223024739.Medi.jpeg,organic,dc-Cover-cgac7t839uh8gjfhkmi1avj642-20190223024739.Medi.jpeg,76.0,True,800,448,3
data\raw\Hazardous\paints\HHW-1024x537.png,hazardous,HHW-1024x537.png,385.9,True,1024,537,3
data\raw\Hazardous\paints\JC_Licht_Blog_Water-Based_vs._Solvent-Based_Paints_800x800.png,hazardous,JC_Licht_Blog_Water-Based_vs._Solvent-Based_Paints_800x800.png,671.13,True,800,544,3
data\raw\Hazardous\e-waste\how_to_upcycle_ewaste_1573547808.jpg,hazardous,how_to_upcycle_ewaste_1573547808.jpg,109.16,True,1200,900,3
data\raw\Recyclable\cans_all_type\depositphotos_151711104-stock-photo-canned-food-3d-render.jpg,recyclable,depositphotos_151711104-stock-photo-canned-food-3d-render.jpg,33.23,True,600,600,3
data\raw\Recyclable\glass_containers\-jar-transparency-and-translucency-glass-jar-empty-clear-glass-jar-glass-lid.png,recyclable,-jar-transparency-and-translucency-glass-jar-empty-clear-glass-jar-glass-lid.png,85.98,True,900,1012,3
data\raw\Non-Recyclable\sanitary_napkin\List-of-bathroom-accessories-you-must-have-in-your-home-f.jpg,non-recyclable,List-of-bathroom-accessories-you-must-have-in-your-home-f.jpg,92.46,True,1200,700,3
data\raw\Recyclable\glass_containers\recycled-glass.jpg,recyclable,recycled-glass.jpg,37.59,True,728,489,3
data\raw\Recyclable\glass_containers\maxresdefault.jpg,recyclable,maxresdefault.jpg,139.94,True,1280,720,3
data\raw\Organic\kitchen_waste\chennai-geetha-home-compost-ready-PADMAJAJ-Jul-2022.jpeg,organic,chennai-geetha-home-compost-ready-PADMAJAJ-Jul-2022.jpeg,82.89,True,1231,924,3
data\raw\Non-Recyclable\stroform_product\foods-12-01057-g001.png,non-recyclable,foods-12-01057-g001.png,40.69,True,3225,2200,3
data\raw\Organic\egg_shells\broken-eggshells.jpg,organic,broken-eggshells.jpg,74.47,True,2121,1414,3
data\raw\Recyclable\cans_all_type\recycling-21075023.jpg,recyclable,recycling-21075023.jpg,88.96,True,1600,1153,3
data\raw\Organic\kitchen_waste\ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176733986.jpg,organic,ro-waste-packaging-fresh-raw-food-seasonal-vegetables-home-kitchen-176733986.jpg,122.77,True,1600,1157,3
data\raw\Organic\yard_trimmings\633feb24edb9f162ad4fae10-leaf-bag-garden-lawn-yard-waste-grass.jpg,organic,633feb24edb9f162ad4fae10-leaf-bag-garden-lawn-yard-waste-grass.jpg,464.15,True,1307,1500,3
data\raw\Recyclable\cans_all_type\empty-metal-cans-23939723.jpg,recyclable,empty-metal-cans-23939723.jpg,102.1,True,1600,1290,3
data\raw\Organic\food_scraps\ZWM-compost-scaled.jpg,organic,ZWM-compost-scaled.jpg,454.73,True,2560,1709,3
data\raw\Hazardous\e-waste\Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517.jpg,hazardous,Five-Reasons-Why-E-Waste-Recycling-is-Important-1-1024x517.jpg,108.46,True,1024,517,3
data\raw\Hazardous\paints\CRL-new-header-pics-14-1024x384.png,hazardous,CRL-new-header-pics-14-1024x384.png,181.54,True,1024,384,3
data\raw\Recyclable\paper_products\hq720.jpg,recyclable,hq720.jpg,168.76,True,1280,720,3
data\raw\Recyclable\glass_containers\korken-jar-with-lid-clear-glass__0713739_pe729738_s5.jpg,recyclable,korken-jar-with-lid-clear-glass__0713739_pe729738_s5.jpg,174.32,True,1400,1400,3
data\raw\Hazardous\batteries\lithium-vs-alkaline-batteries.png,hazardous,lithium-vs-alkaline-batteries.png,376.06,True,1435,749,3
data\raw\Hazardous\pesticides\iStockpesticidefield1146x452-824x325.png,hazardous,iStockpesticidefield1146x452-824x325.png,653.25,True,824,325,3
data\raw\Organic\egg_shells\cc8b3c.jpg,organic,cc8b3c.jpg,83.43,True,1200,803,3
data\raw\Organic\kitchen_waste\img_5e753bd9d6549-1.jpg,organic,img_5e753bd9d6549-1.jpg,156.28,True,1000,1500,3
data\raw\Non-Recyclable\sanitary_napkin\Lining_of_Uterine_Wall.jpg,non-recyclable,Lining_of_Uterine_Wall.jpg,96.43,True,383,269,3
data\raw\Organic\food_scraps\wasted-food2.png,organic,wasted-food2.png,439.0,True,600,401,3
data\raw\Organic\coffee_tea_bags\-to-dark-roasted-250-gm-product-images-orvj9xukmzh-p594973306-0-202211022012.jpg,organic,-to-dark-roasted-250-gm-product-images-orvj9xukmzh-p594973306-0-202211022012.jpg,228.92,True,1426,1500,3
data\raw\Non-Recyclable\sanitary_napkin\pads-1024x573-1.jpg,non-recyclable,pads-1024x573-1.jpg,131.0,True,1024,573,3
data\raw\Organic\yard_trimmings\stock-photo-freshly-raked-backyard-with-rake-leaves-and-recycling-yard-waste-paper-bag-31652473.jpg,organic,stock-photo-freshly-raked-backyard-with-rake-leaves-and-recycling-yard-waste-paper-bag-31652473.jpg,1064.32,True,1500,1101,3
data\raw\Organic\yard_trimmings\yard-waste-disposal-1-1-.png,organic,yard-waste-disposal-1-1-.png,1077.88,True,800,533,3
data\raw\Organic\coffee_tea_bags\ground-coffee-tea-bag-isolated-white-background-33941609.jpg,organic,ground-coffee-tea-bag-isolated-white-background-33941609.jpg,66.45,True,1600,1178,3
data\raw\Recyclable\cans_all_type\Which-metals-to-recycle.jpg,recyclable,Which-metals-to-recycle.jpg,873.83,True,1500,720,3
data\raw\Organic\egg_shells\eggshells_uses_759.jpg,organic,eggshells_uses_759.jpg,48.02,True,759,422,3
data\raw\Non-Recyclable\stroform_product\Carryout-Pkg-AdobeStock_249951953-20New-Africa-FTR.jpg,non-recyclable,Carryout-Pkg-AdobeStock_249951953-20New-Africa-FTR.jpg,636.4,True,1540,800,3
data\raw\Hazardous\e-waste\Fluorescent_light_bulb_from_inside_2 - Copy.jpg,hazardous,Fluorescent_light_bulb_from_inside_2 - Copy.jpg,334.11,True,1024,768,3
data\raw\Organic\egg_shells\eggshell-fertilizer.jpg,organic,eggshell-fertilizer.jpg,54.22,True,1000,667,3
data\raw\Hazardous\e-waste\20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,hazardous,20f1f392-6d51-4fdb-a0a1-b6e0e837a57b.bc4be531fe04703066c45a302f6d7c0e - Copy.jpeg,49.56,True,1477,1319,3
data\raw\Non-Recyclable\ceramic_product\granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.jpg,non-recyclable,granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.jpg,1989.41,True,2364,2363,3
data\raw\Hazardous\pesticides\farmer-sprays-insectides-Japan-rice-paddy.jpg,hazardous,farmer-sprays-insectides-Japan-rice-paddy.jpg,228.46,True,1600,1061,3
data\raw\Organic\kitchen_waste\p084qtwc.jpg,organic,p084qtwc.jpg,132.53,True,976,549,3
data\raw\Non-Recyclable\ceramic_product\dishes-not-recyclable.jpg,non-recyclable,dishes-not-recyclable.jpg,87.75,True,1200,500,3
data\raw\Recyclable\cans_all_type\mbers_target_to_achieve_70_per_cent_aluminium_can_recycling_rate_by_2030_0_0.png,recyclable,mbers_target_to_achieve_70_per_cent_aluminium_can_recycling_rate_by_2030_0_0.png,460.91,True,850,567,3
data\raw\Recyclable\glass_containers\-home-decor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-320.jpg,recyclable,-home-decor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-320.jpg,36.54,True,320,320,3
data\raw\Non-Recyclable\ceramic_product\better-kintsugi-kumai.jpg,non-recyclable,better-kintsugi-kumai.jpg,82.31,True,1200,630,3
data\raw\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065.jpg,hazardous,e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065.jpg,562.5,True,1500,1600,3
data\raw\Recyclable\cans_all_type\51-Awesome-DIY-Tin-Can-Ideas-for-Garden2.jpg,recyclable,51-Awesome-DIY-Tin-Can-Ideas-for-Garden2.jpg,227.42,True,1200,630,3
data\raw\Hazardous\e-waste\stock-photo-electronic-waste-and-garbage-for-recycling-1675112317 - Copy.jpg,hazardous,stock-photo-electronic-waste-and-garbage-for-recycling-1675112317 - Copy.jpg,2249.38,True,1500,1101,3
data\raw\Hazardous\batteries\battery_recycling.jpg,hazardous,battery_recycling.jpg,104.71,True,780,520,3
data\raw\Recyclable\glass_containers\51P3TEvdWuL._AC_UF8941000_QL80_.jpg,recyclable,51P3TEvdWuL._AC_UF8941000_QL80_.jpg,68.36,True,894,892,3
data\raw\Recyclable\glass_containers\0025.807V_1.jpg,recyclable,0025.807V_1.jpg,241.42,True,1500,1500,3
data\raw\Non-Recyclable\stroform_product\styrofoam.jpg,non-recyclable,styrofoam.jpg,2658.23,True,1600,1075,3
data\raw\Organic\yard_trimmings\in-gardens-and-squares-full-recirculation-of-mother-natures-products-2R1E55N.jpg,organic,in-gardens-and-squares-full-recirculation-of-mother-natures-products-2R1E55N.jpg,259.89,True,1300,957,3
data\raw\Organic\food_scraps\depositphotos_68423525-stock-photo-a-pile-of-food-waste.jpg,organic,depositphotos_68423525-stock-photo-a-pile-of-food-waste.jpg,93.5,True,1024,680,3
data\raw\Hazardous\paints\aerosol_170164178_small-250x167.jpg,hazardous,aerosol_170164178_small-250x167.jpg,85.22,True,250,167,3
data\raw\Organic\food_scraps\broth-from-scraps.jpeg,organic,broth-from-scraps.jpeg,222.96,True,865,865,3
data\raw\Recyclable\glass_containers\glass_bottles_materials_ff.jpg,recyclable,glass_bottles_materials_ff.jpg,5084.82,True,4815,3613,3
data\raw\Organic\food_scraps\stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg,organic,stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg,785.02,True,1500,1600,3
data\raw\Non-Recyclable\ceramic_product\Blog-Images-15.jpg,non-recyclable,Blog-Images-15.jpg,290.21,True,1920,1080,3
data\raw\Hazardous\pesticides\Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,hazardous,Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,99.95,True,591,385,3
data\raw\Hazardous\e-waste\634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,hazardous,634ec7fb55fe19788b75085f-18-watt-cfl-light-bulbs-4-pin-g24q-2 - Copy.jpg,57.0,True,1256,1169,3
data\raw\Organic\yard_trimmings\lawn-mower-grass-yard-trimmings---getty-images.jpg,organic,lawn-mower-grass-yard-trimmings---getty-images.jpg,251.25,True,1000,666,3
data\raw\Hazardous\pesticides\209531-dc.jpg,hazardous,209531-dc.jpg,54.24,True,850,478,3
data\raw\Recyclable\plastic_bottles\SodaBottle2.jpg,recyclable,SodaBottle2.jpg,354.19,True,1000,750,3
data\raw\Organic\coffee_tea_bags\tea-bags-and-coffee-beans-DE0A54.jpg,organic,tea-bags-and-coffee-beans-DE0A54.jpg,85.17,True,866,1390,3
data\raw\Organic\egg_shells\FB-eggshells-for-the-garden.jpg,organic,FB-eggshells-for-the-garden.jpg,39.16,True,1200,630,3
data\raw\Hazardous\e-waste\Alabama_CurtisPalmer - Copy.jpg,hazardous,Alabama_CurtisPalmer - Copy.jpg,948.47,True,2272,1704,3
data\raw\Organic\coffee_tea_bags\Maplenut-Large.png,organic,Maplenut-Large.png,3804.18,True,1920,1920,3
data\raw\Organic\yard_trimmings\Yard_and_garden_waste.JPG.jpg,organic,Yard_and_garden_waste.JPG.jpg,165.87,True,1273,710,3
data\raw\Organic\coffee_tea_bags\apple-tea.png,organic,apple-tea.png,100.91,True,533,632,3
data\raw\Organic\coffee_tea_bags\White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.jpg,organic,White-Chocolate-Covered-Cappuccino-Coffee-Beans-2.jpg,221.13,True,1600,1600,3
data\raw\Non-Recyclable\ceramic_product\stock-photo-broken-ceramics-dishes-in-wall-background-stock-images-214036360.jpg,non-recyclable,stock-photo-broken-ceramics-dishes-in-wall-background-stock-images-214036360.jpg,104.53,True,450,351,3
data\raw\Hazardous\batteries\file-20201020-17-1x28u8s.jpg,hazardous,file-20201020-17-1x28u8s.jpg,351.74,True,1920,1171,3
data\raw\Recyclable\glass_containers\euro-pic.jpg,recyclable,euro-pic.jpg,170.78,True,1246,1410,3
data\raw\Recyclable\plastic_bottles\f4a7287c01c992ec201abd897da29b00.jpg,recyclable,f4a7287c01c992ec201abd897da29b00.jpg,122.1,True,600,1093,3
data\raw\Hazardous\paints\50215931-hazardous-waste-paints-and-varnishes.jpg,hazardous,50215931-hazardous-waste-paints-and-varnishes.jpg,218.56,True,1300,868,3
data\raw\Organic\food_scraps\stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg,organic,stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg,498.32,True,1500,1101,3
data\raw\Organic\egg_shells\feed-chickens-eggshells-calcium-feature-2-1140x912.jpg,organic,feed-chickens-eggshells-calcium-feature-2-1140x912.jpg,108.04,True,1140,912,3
data\raw\Recyclable\plastic_bottles\51BtdZcVlML._AC_UF10001000_QL80_.jpg,recyclable,51BtdZcVlML._AC_UF10001000_QL80_.jpg,54.16,True,1000,905,3
data\raw\Organic\coffee_tea_bags\CoffeeBeans_1024x.jpg,organic,CoffeeBeans_1024x.jpg,125.75,True,1024,1024,3
data\raw\Hazardous\pesticides\a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,hazardous,a-man-spraying-pesticides-into-a-field-of-crops-that-will-be-used-for-food.jpg,106.27,True,1100,618,3
data\raw\Hazardous\e-waste\ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg,hazardous,ectric-lighting-types-incandescent-light-bulb-halogen-lamp-cfl-and-573739525.jpg,315.02,True,1500,1600,3
data\raw\Recyclable\cans_all_type\Experimental-treatments-soup-example.png,recyclable,Experimental-treatments-soup-example.png,232.12,True,850,508,3
data\raw\Non-Recyclable\ceramic_product\e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,non-recyclable,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.jpg,47.09,True,626,389,3
data\raw\Hazardous\batteries\1_Picture7.png,hazardous,1_Picture7.png,103.28,True,640,515,3
data\raw\Hazardous\e-waste\5927e3e4f1744da1ce90e7a09c175334 - Copy.jpg,hazardous,5927e3e4f1744da1ce90e7a09c175334 - Copy.jpg,252.01,True,1200,800,3
data\raw\Organic\kitchen_waste\p0dq9blh.jpg,organic,p0dq9blh.jpg,159.38,True,976,549,3
data\raw\Recyclable\glass_containers\-recycle-storage-container-reduce-reuse-recycle-waste-sorting-bin-1549390778.jpg,recyclable,-recycle-storage-container-reduce-reuse-recycle-waste-sorting-bin-1549390778.jpg,1289.96,True,1500,1038,3
data\raw\Organic\food_scraps\FoodWaste.jpg,organic,FoodWaste.jpg,872.46,True,1500,899,3
data\raw\Hazardous\pesticides\eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,hazardous,eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,1618.67,True,1500,1101,3
data\raw\Non-Recyclable\stroform_product\TYPES-OF-FOOD-PACKAGING.png,non-recyclable,TYPES-OF-FOOD-PACKAGING.png,225.83,True,560,315,3
data\raw\Recyclable\glass_containers\pile-of-glass-bottles-to-be-recycled-MD11M2.jpg,recyclable,pile-of-glass-bottles-to-be-recycled-MD11M2.jpg,266.27,True,863,1390,3
data\raw\Recyclable\glass_containers\jam-1106592_960_720.jpg,recyclable,jam-1106592_960_720.jpg,192.52,True,960,639,3
data\raw\Non-Recyclable\ceramic_product\_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,non-recyclable,_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,69.78,True,976,549,3
data\raw\Organic\kitchen_waste\Comparison-of-the-food-waste-estimated-using-the-MFA-approach-for-different-food-groups.png,organic,Comparison-of-the-food-waste-estimated-using-the-MFA-approach-for-different-food-groups.png,171.14,True,850,1047,3
data\raw\Recyclable\cans_all_type\aluminum-can-sculptures-noah-deledda-thumbnail.jpg,recyclable,aluminum-can-sculptures-noah-deledda-thumbnail.jpg,89.08,True,1200,628,3
data\raw\Recyclable\plastic_bottles\empty-glass-soda-water-bottles-in-crate-anand-charotar-gujarat-india-ET0G95.jpg,recyclable,empty-glass-soda-water-bottles-in-crate-anand-charotar-gujarat-india-ET0G95.jpg,205.38,True,866,1390,3
data\raw\Non-Recyclable\ceramic_product\Brock3-1080x810.jpg,non-recyclable,Brock3-1080x810.jpg,346.43,True,1080,810,3
data\raw\Organic\egg_shells\-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.jpg,organic,-as-calcium-supplement-popular-asia-india-powder-ground-egg-shells-119970282.jpg,45.57,True,800,534,3
data\raw\Hazardous\e-waste\04801E3UVtxDTDY9ek1ovu0-3..v1618408208.jpg,hazardous,04801E3UVtxDTDY9ek1ovu0-3..v1618408208.jpg,280.22,True,1920,1319,3
data\raw\Recyclable\plastic_bottles\water-bottles-plastic-bottle-collection-260nw-1953297745.jpg,recyclable,water-bottles-plastic-bottle-collection-260nw-1953297745.jpg,42.86,True,1040,280,3
data\raw\Non-Recyclable\diapers\474911884-H.webp,non-recyclable,474911884-H.webp,49.38,True,1024,700,3
data\raw\Organic\yard_trimmings\A1IUzTG2TJL._AC_UF8941000_QL80_.jpg,organic,A1IUzTG2TJL._AC_UF8941000_QL80_.jpg,253.08,True,894,797,3
data\raw\Hazardous\e-waste\bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,hazardous,bbf3173e-a750-4687-97be-50f2a4cd2d2b - Copy.jpg,847.21,True,1000,667,3
data\raw\Hazardous\e-waste\impact-of-e-waste-hero1540775416137.jpg,hazardous,impact-of-e-waste-hero1540775416137.jpg,182.63,True,1250,450,3
data\raw\Hazardous\e-waste\how-to-dispose-of-fluorescent-light-bulbs.jpg,hazardous,how-to-dispose-of-fluorescent-light-bulbs.jpg,57.37,True,900,600,3
data\raw\Non-Recyclable\ceramic_product\recycling-06-00026-g001.png,non-recyclable,recycling-06-00026-g001.png,1221.28,True,3341,1000,3
data\raw\Recyclable\paper_products\maxresdefault2.jpg,recyclable,maxresdefault2.jpg,187.72,True,1280,720,3
data\raw\Hazardous\e-waste\156050-wrdgfxdtvg-1615456453 - Copy.jpg,hazardous,156050-wrdgfxdtvg-1615456453 - Copy.jpg,157.58,True,1200,630,3
data\raw\Organic\yard_trimmings\grass-clippings-as-mulch_featured.jpg,organic,grass-clippings-as-mulch_featured.jpg,177.33,True,1200,750,3
data\raw\Recyclable\plastic_bottles\upcycle-plastic-bottles-in-the-garden-pv2.jpg,recyclable,upcycle-plastic-bottles-in-the-garden-pv2.jpg,161.29,True,822,462,3
data\raw\Organic\yard_trimmings\yard-waste-header.png,organic,yard-waste-header.png,14412.55,True,5230,1936,3
data\raw\Non-Recyclable\diapers\13-Best-Baby-Diapers-In-India-In-2023.jpg,non-recyclable,13-Best-Baby-Diapers-In-India-In-2023.jpg,123.12,True,720,810,3
data\raw\Recyclable\glass_containers\clean-glass-jars-for-reuse-or-recycling-HJBJ76.jpg,recyclable,clean-glass-jars-for-reuse-or-recycling-HJBJ76.jpg,103.89,True,1300,920,3
data\raw\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,hazardous,miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,197.31,True,1300,953,3
data\raw\Hazardous\e-waste\how-to-dispose-of-light-bulbs-section-4 - Copy.jpg,hazardous,how-to-dispose-of-light-bulbs-section-4 - Copy.jpg,150.21,True,1025,625,3
data\raw\Hazardous\paints\hazardous-waste-l.jpg,hazardous,hazardous-waste-l.jpg,89.68,True,1024,768,3
data\raw\Hazardous\e-waste\341a4407444002d51dff14946e857c65.jpg,hazardous,341a4407444002d51dff14946e857c65.jpg,444.4,True,1581,1529,3
data\raw\Hazardous\paints\How-Water-based-paints-is-better-when-wompared-with-solvent-based-paints-1024x640.jpg,hazardous,How-Water-based-paints-is-better-when-wompared-with-solvent-based-paints-1024x640.jpg,86.93,True,1024,640,3
data\raw\Recyclable\cans_all_type\01_ref_aerosol_dekxr6_4x3.jpg,recyclable,01_ref_aerosol_dekxr6_4x3.jpg,1206.98,True,3072,2304,3
data\raw\Recyclable\paper_products\Banner-focused-on-plus-products-eng-2-1024x506-1-1024x506.png,recyclable,Banner-focused-on-plus-products-eng-2-1024x506-1-1024x506.png,75.95,True,1024,506,3
data\raw\Non-Recyclable\ceramic_product\how_to_creatively_use_the_broken_coffee_mugs.jpg,non-recyclable,how_to_creatively_use_the_broken_coffee_mugs.jpg,47.44,True,1200,800,3
data\raw\Non-Recyclable\sanitary_napkin\1-selection-of-feminine-care-products-such-as-monthly-period-tampons-2E0RKGP.jpg,non-recyclable,1-selection-of-feminine-care-products-such-as-monthly-period-tampons-2E0RKGP.jpg,327.78,True,1300,1390,3
data\raw\Hazardous\e-waste\615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg,hazardous,615c6bf230f40d9decf916ae97e192681b20e27238a8ae30ccbab09630fd0a53.jpg,1761.28,True,1698,1131,3
data\raw\Non-Recyclable\ceramic_product\largepreview.png,non-recyclable,largepreview.png,197.2,True,850,1100,3
